10000,0.000177
20000,0.000429
30000,0.000549
40000,0.000663
50000,0.000716
60000,0.001047
70000,0.001122
80000,0.001336
90000,0.001309
100000,0.001545
110000,0.001983
120000,0.002147
130000,0.002478
140000,0.002493
150000,0.002740
160000,0.002521
170000,0.002671
180000,0.002765
190000,0.002941
200000,0.003067
210000,0.003150
220000,0.004272
230000,0.004250
240000,0.004831
250000,0.004622
260000,0.004796
270000,0.004879
280000,0.004979
290000,0.005364
300000,0.005353
310000,0.005107
320000,0.005563
330000,0.005709
340000,0.005449
350000,0.005955
360000,0.006204
370000,0.006078
380000,0.005884
390000,0.006261
400000,0.006275
410000,0.006540
420000,0.006700
430000,0.008906
440000,0.008492
450000,0.008450
460000,0.009545
470000,0.009657
480000,0.009759
490000,0.009621
500000,0.009651
510000,0.008994
520000,0.009087
530000,0.009576
540000,0.009905
550000,0.010133
560000,0.009576
570000,0.009661
580000,0.010839
590000,0.010099
600000,0.010086
610000,0.011681
620000,0.011071
630000,0.010828
640000,0.011913
650000,0.012071
660000,0.012521
670000,0.012270
680000,0.012662
690000,0.013088
700000,0.011586
710000,0.012110
720000,0.012498
730000,0.012826
740000,0.013762
750000,0.014226
760000,0.013635
770000,0.013527
780000,0.013449
790000,0.012969
800000,0.013770
810000,0.013608
820000,0.014841
830000,0.013799
840000,0.013799
850000,0.013702
860000,0.016676
870000,0.018531
880000,0.017127
890000,0.018080
900000,0.019128
910000,0.018378
920000,0.017157
930000,0.020397
940000,0.020056
950000,0.019373
960000,0.017928
970000,0.018428
980000,0.018835
990000,0.019435
1000000,0.017903
