10000,0.000290
20000,0.000558
30000,0.001073
40000,0.001054
50000,0.001386
60000,0.002214
70000,0.002380
80000,0.002486
90000,0.002496
100000,0.002884
110000,0.004241
120000,0.003899
130000,0.004691
140000,0.004284
150000,0.005483
160000,0.005376
170000,0.005502
180000,0.005369
190000,0.005832
200000,0.004833
210000,0.004928
220000,0.006653
230000,0.006724
240000,0.008352
250000,0.007324
260000,0.007423
270000,0.008082
280000,0.008348
290000,0.009375
300000,0.009634
310000,0.009387
320000,0.008719
330000,0.009633
340000,0.009629
350000,0.009409
360000,0.010868
370000,0.009662
380000,0.009203
390000,0.009535
400000,0.010473
410000,0.009846
420000,0.010498
430000,0.014948
440000,0.016750
450000,0.014913
460000,0.014616
470000,0.018974
480000,0.021828
490000,0.013781
500000,0.014472
510000,0.022058
520000,0.014459
530000,0.016847
540000,0.017343
550000,0.016585
560000,0.015631
570000,0.014486
580000,0.017612
590000,0.014099
600000,0.014686
610000,0.016529
620000,0.016326
630000,0.018473
640000,0.018349
650000,0.017090
660000,0.021894
670000,0.018164
680000,0.016765
690000,0.016922
700000,0.017120
710000,0.018648
720000,0.018017
730000,0.018321
740000,0.021568
750000,0.021019
760000,0.021205
770000,0.019568
780000,0.019939
790000,0.019701
800000,0.021707
810000,0.019581
820000,0.021289
830000,0.020515
840000,0.023194
850000,0.020010
860000,0.019189
870000,0.029290
880000,0.025479
890000,0.031890
900000,0.036114
910000,0.032960
920000,0.032420
930000,0.033921
940000,0.029005
950000,0.027909
960000,0.032499
970000,0.033320
980000,0.034803
990000,0.034640
1000000,0.027463
